"country","year","sex","cause","m0","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","m13","m14","m15","m16","m17","m18","m19","m20","m21","m22","m23","m24","m25","m26","m27","m28","m29","m30","m31","m32","m33","m34","m35","m36","m37","m38","m39","m40","m41","m42","m43","m44","m45","m46","m47","m48","m49","m50","m51","m52","m53","m54","m55","m56","m57","m58","m59","m60","m61","m62","m63","m64","m65","m66","m67","m68","m69","m70","m71","m72","m73","m74","m75","m76","m77","m78","m79","m80","m81","m82","m83","m84","m85","m86","m87","m88","m89","m90","m91","m92","m93","m94","m95","m96","m97","m98","m99","m100"
"USA",1997,3,2,-10.0582820247673,-10.2902329846602,-10.2996161273741,-10.242078679298,-10.2934400511878,-10.2445434208747,-10.4567809734982,-10.4069497336176,-10.4936794271068,-10.6011802292684,-10.6979579806236,-10.579774082697,-10.6382379171512,-10.4759970754419,-10.2307406895121,-10.2774134459416,-10.2895739506174,-10.1532598363779,-9.96861576908606,-9.96723977046547,-9.96777998607339,-9.93323094116597,-9.79626411195559,-9.7976202846176,-9.64422767835582,-9.6365523980214,-9.46088982934841,-9.35041717745975,-9.3821465174722,-9.19333577332163,-9.18793242797952,-8.94748604083577,-8.8742630782195,-8.75398388933279,-8.64443896982885,-8.50760039255996,-8.37564003208905,-8.23281839611353,-8.11063183306221,-7.98775213148195,-7.802226195419,-7.65146492889287,-7.56252303125074,-7.41113532125354,-7.31183972621547,-7.18937224955272,-7.04313215216328,-6.95393251676998,-6.78128962727185,-6.69185774888908,-6.58150813706309,-6.42639447196039,-6.29066852012435,-6.18414358575642,-6.11727323792706,-5.97072337408912,-5.86298484099624,-5.77629523244924,-5.67128691355634,-5.61095140867832,-5.50144033995399,-5.38624022041714,-5.28599392619843,-5.22810047747996,-5.14583989717584,-5.07792792846696,-5.00397952108134,-4.93285941859763,-4.84651089023423,-4.77995234497199,-4.70965037951167,-4.64149027046991,-4.5795389252038,-4.54834227199451,-4.52280787540036,-4.46715659081771,-4.41868067502878,-4.35212381921004,-4.33337810287449,-4.25947299103207,-4.20077390688193,-4.15641111757424,-4.11184575575647,-4.07654785987384,-4.05399418208722,-4.01135085193186,-3.98200734157725,-3.93753871093357,-3.92637345725995,-3.90715420650278,-3.88352822821289,-3.87368282908258,-3.82627462748784,-3.80546188947649,-3.80369879492476,-3.8387690500201,-3.81014845466507,-3.78710982846301,-3.8078587335673,-3.81035693902435,-3.86366175454325
"USA",1997,3,3,-8.67897870126752,-10.1828696802219,-10.7270230492403,-11.1163023488172,-11.728359356524,-11.7263314409738,-11.8150018966315,-11.6875994091257,-11.8962725693324,-11.6211054125548,-11.6527037837396,-11.7429137506163,-11.3929961908779,-11.8110648373268,-11.4731428598961,-11.4853491364767,-11.5158336515148,-11.3321524404416,-11.1887073524493,-11.162696241723,-11.0484986211309,-11.2072169932073,-10.9509543071284,-10.963145141291,-11.0620378632026,-10.8986430924986,-10.8173219286283,-10.8604702982123,-10.6372232975652,-10.6757557665134,-10.8044843244935,-10.5221563082165,-10.4046696081804,-10.3094141811697,-10.33512274456,-10.2335696028725,-10.1231077716273,-10.0512855312937,-9.86603286438143,-9.93344519740943,-9.70095094913769,-9.49150574750688,-9.56999169283551,-9.33162524638215,-9.32787019384886,-9.23466157187815,-9.12809974133247,-9.09537025627325,-8.83182285228892,-8.760293615234,-8.6989658071417,-8.58835947977468,-8.34469426058662,-8.26725631066149,-8.10434179247736,-7.97326759486037,-7.79765417949653,-7.69171584236145,-7.43223025498256,-7.4372750907468,-7.19879213566261,-7.07994050130615,-6.9322082792721,-6.79715678074732,-6.70924828900443,-6.55383960021579,-6.45933157928173,-6.34814066322616,-6.21546972472236,-6.09924323834393,-5.9754489336175,-5.85599307108479,-5.76428426543028,-5.69051627363641,-5.59853893023348,-5.50659056360786,-5.39066012712944,-5.27442719555285,-5.1954947498382,-5.07719451604124,-4.92898296715675,-4.83547679061698,-4.75296944326102,-4.64499300430618,-4.57345608883218,-4.48317259481534,-4.37376179977894,-4.30074610031909,-4.23452358137622,-4.11157086689875,-4.03743444006471,-3.93968010747334,-3.85435425280115,-3.7635774699822,-3.69997461057481,-3.60533572106456,-3.51705653573307,-3.4086918535012,-3.37211456304658,-3.27705469513409,-3.03361579202462
"USA",1997,3,4,-8.96943013060114,-10.9852218433179,-11.7181502388363,-12.1684080316532,-12.8626986952282,-12.5379102257737,-12.8943577128996,-13.0149556570712,-13.0866784651561,-12.692591629029,-13.2181079455353,-12.5856742742994,-13.0926127115412,-12.9590225088798,-12.6075348315074,-12.3473547532415,-12.2859457356864,-12.2998262189035,-12.4020574811835,-12.0777558477338,-12.0808810570698,-12.1330160724658,-11.6455180587266,-11.4687122485322,-11.4255763011106,-11.3088651242687,-11.6254212258909,-11.1349724077005,-11.1368907683747,-10.9637650125579,-10.5815587478099,-10.4705810980108,-10.348465098128,-10.1034975187515,-9.84997514227986,-9.6491621969522,-9.57470380806338,-9.36553211160824,-9.29254120752667,-9.15344745021236,-8.97392289397105,-8.76928826316895,-8.68311423069635,-8.56553231679677,-8.4861777223726,-8.4025583246187,-8.33329773332516,-8.32843815796686,-8.21645126737105,-8.1156480262291,-8.13008110058217,-8.11341339045644,-8.11629477458807,-8.0943060173252,-7.99567419757933,-7.93216070541911,-7.88711018337635,-7.90810181795465,-7.79606521407389,-7.64909640544185,-7.72304351967488,-7.57522593691424,-7.53560717056765,-7.42211623845315,-7.36439123053119,-7.3589566385887,-7.32562801030762,-7.24880702945057,-7.18731793734869,-7.07613247098031,-7.06429127462485,-6.96755046048559,-6.88037695235835,-6.82963711764272,-6.84663041909716,-6.70414721282767,-6.64547649588267,-6.55964665854455,-6.46581485332988,-6.38757247891417,-6.31457994503604,-6.19929288167273,-6.14922860584315,-5.984136439057,-5.89417419102258,-5.80088432606554,-5.71007305862013,-5.60024838493068,-5.38240099675748,-5.39169838571578,-5.29147590493042,-5.24138213743419,-5.13252598161012,-5.0097125018772,-4.9479827496861,-4.87211731134651,-4.82805708933958,-4.72127023269762,-4.73305589237358,-4.60168045731169,-4.59267810257752
"USA",1997,3,5,-8.10892446777896,-8.49266071987009,-8.69720854402535,-8.80432357803796,-9.12404967447846,-9.18091079111032,-9.32918754798346,-9.41134227399402,-9.43757903992345,-9.50400207914577,-9.36634990053898,-9.39487340648415,-9.30103944114073,-8.84899924929736,-8.50615930559569,-8.13057696596891,-7.61219642754223,-7.37837011232313,-7.22123055126604,-7.18762480131626,-7.2336508027419,-7.12767166348718,-7.23758262050494,-7.24907643409583,-7.34995383695631,-7.33912343302388,-7.37707760249931,-7.42507284056338,-7.46779867833253,-7.50550964705141,-7.49292976678071,-7.48914638018954,-7.48885642944485,-7.43360175413219,-7.44231973574017,-7.43945367716105,-7.44003815709561,-7.43846389373991,-7.42386962670384,-7.41980394906756,-7.40698395953658,-7.38152554873018,-7.44651837702888,-7.40562433384167,-7.54859693527355,-7.47079323213355,-7.48729850224179,-7.48316912292303,-7.50973450567982,-7.53900470485396,-7.69730752016103,-7.61865447472331,-7.68829702494965,-7.55904037345457,-7.62814955345687,-7.62666515335952,-7.60612363151876,-7.55114796205752,-7.66187446206748,-7.57278499496024,-7.63585881037136,-7.58122918937543,-7.63677817308571,-7.54925460266604,-7.61973722388958,-7.54734290726952,-7.57141440118874,-7.49518333175862,-7.46625623075803,-7.39493347027095,-7.32804348797155,-7.406258410943,-7.24995373596465,-7.12846963198343,-7.1404755720125,-7.04622245935795,-6.9680843919622,-6.81030827526235,-6.77934302292926,-6.66870154403484,-6.59911669703495,-6.56848156687335,-6.3671843898343,-6.26879732872975,-6.17952754335572,-6.07661842759561,-5.95553722162017,-5.92705183062119,-5.83795306768551,-5.77904803903821,-5.6726050774768,-5.55578054040401,-5.52200888582552,-5.42883644956638,-5.39002480619135,-5.22280470034142,-5.07156820384929,-5.09553401190029,-5.23071283529313,-5.01288958471486,-4.85785928883184
"USA",1997,3,6,-5.01257319014208,-8.3795024992576,-9.05970733240732,-9.48412469672556,-9.72314953034976,-9.74081599571931,-9.93172825743032,-10.2309462184302,-10.0292979559433,-10.0952989606166,-10.1330121404651,-10.1147820657392,-9.93509732473584,-9.79493450618719,-9.71793181130736,-9.76438348617443,-9.6117856896103,-9.39585814152464,-9.3854625186315,-9.23278718678175,-9.20738670251322,-9.10113433109691,-9.01638671879851,-8.95644784011167,-8.93141717601252,-8.80891573642489,-8.79312120761969,-8.53797523328111,-8.47655677203075,-8.38322222265383,-8.28122679936555,-8.11774166785508,-8.02290434531514,-7.98765295059231,-7.92771841600933,-7.85185161377731,-7.8129723829713,-7.72339814136013,-7.66169021653622,-7.71204097243297,-7.64105686102559,-7.57650158412633,-7.56871813415847,-7.50283416274698,-7.51323769140823,-7.43115194247749,-7.39438540164236,-7.35497075620536,-7.33318575247542,-7.29690843624137,-7.19007352061857,-7.20876842673954,-7.18649468072574,-7.09633956214639,-7.05324142776643,-7.00620567400706,-6.95278219982356,-6.81288049032892,-6.71980721999217,-6.69856658256845,-6.65916833318318,-6.53059141771451,-6.45720981464361,-6.41273029273638,-6.31909829427482,-6.23900524344622,-6.19322129150146,-6.00836518977651,-5.98501912851331,-5.90782581825574,-5.79752801343185,-5.66484885734744,-5.57579767764025,-5.48441356465184,-5.42086759034659,-5.2968733926328,-5.17065567670394,-5.03894701110218,-4.97512491461952,-4.86352837397372,-4.67427985387482,-4.55772562364036,-4.44591117638516,-4.32736328070414,-4.21941186462334,-4.10198708398056,-3.97469316143187,-3.844194485275,-3.76469639297165,-3.65079251547629,-3.52728042332642,-3.42978629408152,-3.31653839153946,-3.21290612877321,-3.10042551231791,-3.03774085071365,-2.89974278960969,-2.82241162391814,-2.77250389833429,-2.66122544938089,-2.47623301362408
"USA",1998,1,1,-8.65335377161623,-10.327176226134,-11.1946314903772,-11.4037600957531,-11.6922231921548,-11.3708281223016,-11.306147780771,-11.8597821938267,-11.5487206419573,-11.5959923261731,-11.8824716773582,-11.4826667023388,-11.2790337898562,-11.2345357031269,-11.1165102123746,-10.7396971569074,-10.3102001238736,-10.3608618545632,-10.4515255872759,-10.0837572468238,-9.93186280901292,-9.91214972987852,-10.1325938862957,-9.85016471977931,-9.73334114030496,-9.5214623583562,-9.62510208507546,-9.36391436933975,-9.30740660429037,-9.19005652217156,-9.09305060103019,-8.89581712742085,-8.76343644836584,-8.60808738473304,-8.52938586645944,-8.31714624473729,-8.18058484334581,-8.03504271400349,-7.78888032105161,-7.71953702453948,-7.58856095516208,-7.43061457143398,-7.30278400665227,-7.0853830289924,-6.97492378328037,-6.89084588896909,-6.72476025509523,-6.63073708612408,-6.53968064916645,-6.42857493506712,-6.31249578282921,-6.28482747691884,-6.17609682594997,-6.00103978446457,-5.93957367234463,-5.81097589124952,-5.7074300625021,-5.62287387366202,-5.49692810742697,-5.43384256706421,-5.34435168850993,-5.20632515092209,-5.09002774746229,-5.00695524883344,-4.91076505315342,-4.84860620713019,-4.74554289502396,-4.69217072330676,-4.60113737622352,-4.48713662580576,-4.39299595148746,-4.2780453252128,-4.18488417475609,-4.10948012936129,-3.99998862397444,-3.92592427571562,-3.78770819106016,-3.71294218374958,-3.59009109697073,-3.50689926171255,-3.32826709471874,-3.23199718931392,-3.1125697860138,-2.9785139750112,-2.88846240868327,-2.79523579694909,-2.68661426407971,-2.57015367341741,-2.45848800689335,-2.35043478166474,-2.2420556218189,-2.14828483097623,-2.05970604473575,-1.96352797199143,-1.8563794998834,-1.78062235384116,-1.68353295135322,-1.58670084089839,-1.55032849094908,-1.52451026950622,-1.2706277555236
"USA",1998,1,2,-10.1770221827155,-10.5760982642209,-10.3273430418139,-10.4333553924649,-10.460340976848,-10.2124701172999,-10.2906044595263,-10.3342420352962,-10.7019690180475,-10.624876205828,-10.3392253451503,-10.4720257835946,-10.2319030936676,-10.3736619196871,-10.3861191327513,-9.87221757660545,-10.0417874547573,-10.1100537579554,-9.94412423097979,-9.85262810658356,-9.71091084567696,-9.72416874598975,-9.66126961562904,-9.66429377144469,-9.42970220979464,-9.68025528978274,-9.50906469798617,-9.48095808347671,-9.23706336596525,-9.33215615568873,-9.24856740144116,-9.05714389205426,-9.14967181940461,-8.85499620259536,-8.92031336168801,-8.67456996247009,-8.55295843597261,-8.43520874217185,-8.29414514311828,-8.14874880034769,-7.99628024887379,-7.76895508061206,-7.66761972219558,-7.45431720445385,-7.36856977152612,-7.19867476891291,-7.04695978681639,-6.99322739744279,-6.81292893665725,-6.68825558477984,-6.58473074836508,-6.41439138787007,-6.29616330168861,-6.14123418654725,-6.07082907360039,-5.9336167882798,-5.79123380747395,-5.66261456956622,-5.58145215075597,-5.48014559297958,-5.39958728409963,-5.23185788660625,-5.15206557316386,-5.08784760835457,-5.01195389775078,-4.88625013264638,-4.79796077539253,-4.76006366701716,-4.64984531662257,-4.61046197442004,-4.51501461614782,-4.40663507654792,-4.33502697378548,-4.30665382752638,-4.26265258179628,-4.19612809086189,-4.15138605254154,-4.11006015926041,-4.03307697241746,-3.98964276574521,-3.90331288241758,-3.83216202917132,-3.78664670763108,-3.72621837213048,-3.69277202436761,-3.6688888528411,-3.57726208709028,-3.53382520480977,-3.50548725697204,-3.45391742816162,-3.45471076524776,-3.42395513952576,-3.31868486238188,-3.3433705106111,-3.27941625266161,-3.36575562848986,-3.27526874047454,-3.33406686977544,-3.17292678384913,-3.1688637052721,-3.31815465274785
"USA",1998,1,3,-8.55212608003316,-10.153092336261,-10.8728711040863,-11.1597590429495,-11.5213844139922,-11.8291780396514,-11.9475737384207,-11.7713535746791,-11.908122805256,-11.6989886963763,-11.642944329264,-11.3293782621725,-11.2379111541027,-11.3011635496367,-11.5126119479716,-11.7086980837854,-11.2301908425237,-11.293731641491,-11.3540818427659,-11.3083038425343,-10.939404918849,-11.0003408294308,-10.8879858925836,-10.7408692965481,-10.5182712428015,-10.752262260729,-10.9048033299725,-10.6915198081305,-10.4812571969337,-10.6277158264953,-10.497946599045,-10.2744042979183,-10.4302478079018,-10.3352349981741,-10.3198358805697,-9.99197585155646,-10.1438493117956,-9.82817539748111,-10.0402860402981,-9.79661053863258,-9.68692594983523,-9.42973298229538,-9.470812170224,-9.25698719061329,-9.18377032411568,-9.14715007555711,-9.06735642529104,-8.94060541769314,-8.82054066846427,-8.7146919457802,-8.59370228692246,-8.42808674246943,-8.43552742672787,-8.13023391260313,-8.07996773420492,-7.83949316531733,-7.714634611188,-7.56100298337417,-7.39008766961046,-7.33429307425747,-7.06471679799193,-6.9308597382509,-6.78087201245427,-6.66957154750363,-6.59793090071282,-6.38598432125898,-6.28397831125917,-6.16177289535781,-5.98541051304085,-5.88837094292631,-5.72705807791772,-5.60153032272584,-5.5125834047716,-5.42857717809496,-5.29683712329649,-5.22580948400775,-5.13401557760738,-5.01852147848703,-4.85423568775325,-4.77356901140019,-4.59903384364622,-4.53458483105197,-4.3832930095668,-4.27058578431613,-4.20606319182995,-4.08996370619742,-3.98297745553964,-3.87254655489886,-3.7776028471553,-3.6546926368443,-3.58277281323522,-3.50222465198454,-3.38479666564996,-3.33080372317392,-3.21972185777291,-3.12279356418885,-3.01500229512425,-2.95156744683943,-2.86077344008741,-2.83098182675735,-2.58914994327716
"USA",1998,1,4,-8.83112673607868,-11.0396844335058,-11.479630551885,-12.0210501890472,-12.614462060453,-12.3943632892077,-12.8937986888535,-12.1800141055869,-12.649928125275,-14.5499179471387,-13.2281233439494,-14.2272394231297,-12.5358529104461,-12.875864213909,-12.8340398018376,-12.1744790546565,-12.7633335495475,-12.4240839808677,-12.2794430543637,-12.01112277872,-12.4843443400019,-12.0386551440655,-11.4057195767291,-11.7034632873212,-11.1422801169441,-11.3094420709425,-10.980791920784,-10.9649226465933,-10.6289442332925,-10.747463185699,-10.4179454809607,-10.1234877905367,-10.0779482558303,-9.92814366341274,-9.67117769486891,-9.58272932043967,-9.38307288395918,-9.20294133958485,-9.09119604123898,-8.89164133214209,-8.73495348562487,-8.53283908796054,-8.39454284521346,-8.24417850019894,-8.14276588863503,-8.0414466806883,-7.99760855724212,-7.8739930221127,-7.81679209461631,-7.72101623563614,-7.74235522409696,-7.73206630840133,-7.7421588663644,-7.7398685825735,-7.66930205398964,-7.64403253981211,-7.57062274702556,-7.60977994337683,-7.42121768833337,-7.39340117096554,-7.35927056031382,-7.41786356911935,-7.29634325415796,-7.16440681700788,-7.12731671069063,-7.1192223108257,-7.04425917189516,-7.07243378015294,-6.97990317722326,-6.96323911940268,-6.84124618186087,-6.83591984610581,-6.77007903151273,-6.68596369834038,-6.64495373673343,-6.6027943565367,-6.54432422494695,-6.45938061415396,-6.34067985721779,-6.319789061272,-6.16799499076225,-6.15118485950888,-5.99622585442491,-5.8279182181088,-5.75115363350212,-5.69064690716932,-5.5497778406903,-5.54124371659301,-5.48181094157828,-5.31399526893192,-5.27104196453258,-5.14980439671382,-5.08876772987557,-4.96671557614883,-4.91151307964857,-4.69888056063155,-4.70452827019541,-4.58079151354167,-4.65080879784666,-4.61287827285118,-4.51572658472342
"USA",1998,1,5,-7.9986341597178,-8.34353868271327,-8.51736614062582,-8.75012251664797,-8.97078082954575,-9.02199354044616,-9.18432770204193,-9.24071515127796,-9.35178205504034,-9.20829925783517,-9.19836131184434,-9.15185884959067,-9.10487208572464,-8.59022253833485,-8.28332490039132,-7.91613544121864,-7.40995234592762,-7.12724512847728,-6.79399229907905,-6.80273615310658,-6.80407759641088,-6.71979141836251,-6.78212329238862,-6.82976589928051,-6.8798450281537,-6.9505463417582,-6.97637379769361,-6.98309920863406,-7.07867762459367,-7.09989970651506,-7.13024005569907,-7.08240000501122,-7.08978111964559,-7.05234143325263,-7.08743483731809,-7.08001892352302,-7.03740177781298,-7.04395963238547,-7.00185534691332,-6.99756886690291,-7.02520777529542,-6.99600962750179,-6.98056358156452,-7.00813660246904,-6.95393008587128,-7.04840603178216,-7.06236694621674,-7.09438148944884,-7.04344450341011,-7.1347073390696,-7.17917694102387,-7.21930740949075,-7.1927956174614,-7.2153314508658,-7.28559146864542,-7.181385905617,-7.15707316103281,-7.27410263766493,-7.20889326247534,-7.28875013975555,-7.25145437735666,-7.20498521913277,-7.29135241807139,-7.18297163792224,-7.20786055117993,-7.1626177568732,-7.14451163585365,-7.15635047094527,-7.04631628970811,-7.00032116094483,-6.99073300007509,-6.80473532491118,-6.84412581673251,-6.7917906413898,-6.75187137418424,-6.68281640874104,-6.580829657543,-6.45708320614408,-6.4084947864728,-6.29850214802968,-6.10465611525198,-6.01070546523377,-5.92096972570159,-5.79087144438059,-5.73755596474275,-5.68061614114421,-5.56798042403665,-5.47224405352085,-5.44374373940171,-5.21567098519473,-5.15583500863387,-5.13470069378877,-5.06827244841455,-4.94034706072642,-4.81004051697953,-4.66696312650022,-4.81507198014379,-4.73139788427238,-4.69695520028457,-4.46586976638437,-4.31305444717171
"USA",1998,1,6,-4.92157139157883,-8.40937475643526,-8.98220346010081,-9.58252222430994,-9.7847485426307,-9.91027264373477,-10.3266297149871,-10.1336511406992,-10.1544881165938,-10.3232598382645,-10.1248557883977,-10.2567585104507,-9.78795267965826,-9.79294434470005,-9.8660031920774,-9.64488109503077,-9.46501012418202,-9.39019376435735,-9.37489235764441,-9.15469179522382,-9.09049412607664,-9.03633641687018,-8.95504065096975,-8.99113824507356,-8.84676001882717,-8.7232308418594,-8.73535942424673,-8.55963943549889,-8.50716439552193,-8.35124019085212,-8.18765114918436,-8.14531603323751,-7.96140245198191,-7.80214947299014,-7.72343025436247,-7.69562602351799,-7.62974059586531,-7.57252257021073,-7.51220277436529,-7.50222867635363,-7.45634644987738,-7.35730568455509,-7.30098801599331,-7.29357408198259,-7.22124592754642,-7.22471250044274,-7.11384936803888,-7.06703415022499,-7.04089615273198,-6.91064800628299,-6.86009755963234,-7.00699024090734,-6.97773845455325,-6.9001961044006,-6.90298326546088,-6.78811343007826,-6.74601507272004,-6.6750314184957,-6.57465817375591,-6.53341985142228,-6.55972257863964,-6.35499075499147,-6.31121500018224,-6.27620055953033,-6.17111315977795,-6.0767708127578,-6.02048800802782,-5.9457696398139,-5.81783220899554,-5.75482763603618,-5.66729109535434,-5.51493474777083,-5.42693460665007,-5.32920060897914,-5.23770274391147,-5.14838764736943,-5.01250713727596,-4.92341801290334,-4.75350052405786,-4.71854753780132,-4.52391058231555,-4.41805965961387,-4.25130715886027,-4.12241848663195,-4.03190539620114,-3.90139418572321,-3.8072874685543,-3.72057917541907,-3.6003673336743,-3.46452705502691,-3.40502440666145,-3.29745309652983,-3.20211025178996,-3.07845121926621,-2.97457395752624,-2.90815710684523,-2.8020582850232,-2.80225820448463,-2.66747463366756,-2.58859823082854,-2.43403191285419
